	Feature	Coefficient
1227	msp_1441c	0.0
1228	msp_1442	0.0
1549	msp_2127	0.0
1548	msp_2111	0.0
1547	msp_2078	0.0
1232	msp_1449	0.0
1546	msp_2074	0.0
1540	msp_2012	0.0
1235	msp_1452	0.0
1545	msp_2066	0.0
1544	msp_2054	0.0
1542	msp_2050	0.0
1541	msp_2028	0.0
1237	msp_1455	0.0
1238	msp_1457	0.0
1239	msp_1458	0.0
1492	msp_1907	0.0
0	msp_0001	0.0
623	msp_0682	0.0
652	msp_0720	0.0
602	msp_0658	0.0
168	msp_0181	0.0
400	msp_0434	0.0
600	msp_0656	0.0
653	msp_0721	0.0
235	msp_0252	0.0
154	msp_0165	0.0
394	msp_0428	0.0
597	msp_0653	0.0
658	msp_0726	0.0
757	msp_0839	0.0
819	msp_0912	0.0
756	msp_0838	0.0
753	msp_0835	0.0
820	msp_0913	0.0
591	msp_0646	0.0
666	msp_0735	0.0
668	msp_0738	0.0
749	msp_0829	0.0
388	msp_0420	0.0
382	msp_0413	0.0
633	msp_0695	0.0
824	msp_0918	0.0
231	msp_0248	0.0
646	msp_0710	0.0
95	msp_0101	0.0
808	msp_0900	0.0
435	msp_0470	0.0
202	msp_0217	0.0
216	msp_0233	0.0
200	msp_0215	0.0
331	msp_0358	0.0
622	msp_0681	0.0
783	msp_0869	0.0
446	msp_0481	0.0
797	msp_0886	0.0
452	msp_0491	0.0
218	msp_0235	0.0
611	msp_0669	0.0
778	msp_0863	0.0
456	msp_0496	0.0
640	msp_0703	0.0
459	msp_0499	0.0
803	msp_0895	0.0
609	msp_0667	0.0
641	msp_0704	0.0
408	msp_0443	0.0
805	msp_0897	0.0
462	msp_0502	0.0
807	msp_0899	0.0
370	msp_0400	0.0
673	msp_0745	0.0
485	msp_0529	0.0
559	msp_0614	0.0
700	msp_0774	0.0
554	msp_0607	0.0
726	msp_0803	0.0
553	msp_0606	0.0
725	msp_0802	0.0
850	msp_0951	0.0
851	msp_0952	0.0
520	msp_0568	0.0
853	msp_0954	0.0
854	msp_0955	0.0
722	msp_0798	0.0
523	msp_0571	0.0
855	msp_0957	0.0
856	msp_0958	0.0
721	msp_0797	0.0
323	msp_0349	0.0
549	msp_0601c	0.0
720	msp_0796	0.0
704	msp_0778	0.0
340	msp_0367	0.0
532	msp_0580	0.0
328	msp_0355	0.0
708	msp_0782	0.0
709	msp_0783	0.0
3	msp_0004	0.0
305	msp_0330	0.0
344	msp_0372	0.0
424	msp_0459	0.0
743	msp_0822	0.0
494	msp_0539	0.0
684	msp_0758	0.0
831	msp_0928	0.0
563	msp_0618	0.0
502	msp_0548	0.0
361	msp_0390	0.0
680	msp_0752	0.0
840	msp_0941	0.0
301	msp_0326	0.0
732	msp_0810	0.0
353	msp_0382	0.0
697	msp_0771	0.0
740	msp_0819	0.0
358	msp_0387	0.0
765	msp_0847	-1.0524945182558159e-07
472	msp_0512	-2.2015737150713005e-06
1756	msp_2420	-2.9134454794436172e-06
475	msp_0516	-4.4033048153276265e-06
1273	msp_1511c	-7.367711447667737e-06
1506	msp_1931	-7.887065127871602e-06
768	msp_0851	-1.7155773300939675e-05
1611	msp_2223	-2.21254136824001e-05
1960	msp_2894	-2.3366346954549695e-05
368	msp_0398	-2.433444094535981e-05
577	msp_0632	-2.7244879036698617e-05
674	msp_0746	-2.882245492148311e-05
899	msp_1011	-2.9156420252829803e-05
663	msp_0732	-3.075927419648936e-05
1135	msp_1312	-3.189652349181786e-05
1440	msp_1784	-3.264326713107259e-05
298	msp_0323	-3.4582596128700055e-05
1291	msp_1538	-3.700575542974279e-05
773	msp_0856	-4.223236966376663e-05
321	msp_0347	-4.6205507756148395e-05
1057	msp_1205	-4.7579930764862075e-05
1092	msp_1252	-4.7579930764862075e-05
468	msp_0508	-4.7579930764862075e-05
1301	msp_1551	-4.7579930764862075e-05
1464	msp_1856	-4.7579930764862075e-05
118	msp_0127	-4.7579930764862075e-05
1445	msp_1817	-4.7579930764862075e-05
1390	msp_1687	-4.7579930764862075e-05
343	msp_0370	-5.343153827970069e-05
637	msp_0699	-5.4982496220280635e-05
564	msp_0619	-6.156155837509905e-05
304	msp_0329	-7.262301225748463e-05
93	msp_0099	-7.531919170880354e-05
1156	msp_1342	-7.62443768605703e-05
268	msp_0288	-8.560506074642633e-05
1167	msp_1357	-8.598525796487616e-05
1344	msp_1622	-8.666945075246632e-05
1380	msp_1674	-8.948919949171565e-05
1249	msp_1469	-9.360404727281206e-05
1749	msp_2407	-9.73847566838963e-05
1657	msp_2275	-9.764732304001026e-05
464	msp_0504	-9.972691314211982e-05
1854	msp_2600	-0.00010082904158117072
1385	msp_1679	-0.00010770253414860034
1261	msp_1485	-0.00010901977163324861
1602	msp_2213	-0.00011692837330482483
310	msp_0336	-0.0001180280249082416
736	msp_0815	-0.00012340208030885765
1402	msp_1708	-0.00012340208030885765
1174	msp_1364	-0.00012340208030885765
745	msp_0824	-0.00012340208030885765
1295	msp_1542	-0.00012340208030885765
1368	msp_1659c	-0.00012340208030885765
869	msp_0975	-0.00012340208030885765
754	msp_0836	-0.00012340208030885765
996	msp_1129	-0.00012340208030885765
659	msp_0727	-0.00012340208030885765
1263	msp_1491	-0.00012340208030885765
1267	msp_1497	-0.00012340208030885765
1270	msp_1503c	-0.00012340208030885765
946	msp_1068	-0.00012340208030885765
944	msp_1066	-0.00012340208030885765
1671	msp_2295	-0.00012591199779643427
664	msp_0733	-0.00012627397235046562
453	msp_0492	-0.00012944429446678628
1685	msp_2318	-0.00013150960058695054
1147	msp_1331	-0.00013413874219644705
859	msp_0961	-0.00013989385675050288
1451	msp_1834	-0.00014027208265604202
1846	msp_2588	-0.00014029217400456315
1222	msp_1435	-0.00014356143848313595
58	msp_0062	-0.00014478615946570862
1701	msp_2344	-0.00014751017934176358
60	msp_0064	-0.0001543768153018577
385	msp_0417	-0.00015473180588216508
713	msp_0788	-0.00015547606415392947
1338	msp_1610	-0.00015547606415392947
750	msp_0830	-0.00015547606415392947
1062	msp_1213	-0.00015547606415392947
1258	msp_1482	-0.00015547606415392947
1069	msp_1221	-0.00015547606415392947
927	msp_1047	-0.00015547606415392947
968	msp_1097	-0.00015547606415392947
879	msp_0985	-0.00015547606415392947
1101	msp_1264c	-0.00015773072859274543
155	msp_0168	-0.00016063755925887363
217	msp_0234	-0.00016858036531258754
1974	msp_2927	-0.00017153287674965834
227	msp_0244	-0.00017761959712338707
1339	msp_1611	-0.00018001203540715107
1346	msp_1627	-0.00018001203540715107
1486	msp_1893	-0.00018001203540715107
1374	msp_1667	-0.00018001203540715107
1226	msp_1440	-0.00018001203540715107
1201	msp_1400	-0.00018001203540715107
717	msp_0793	-0.00018001203540715107
1529	msp_1976	-0.00018001203540715107
390	msp_0423	-0.00018001203540715107
1543	msp_2053	-0.00018001203540715107
1419	msp_1743	-0.00018001203540715107
1889	msp_2684	-0.00018001203540715107
764	msp_0846	-0.00018001203540715107
585	msp_0640	-0.00018001203540715107
90	msp_0096	-0.00018001203540715107
788	msp_0875	-0.00018001203540715107
1285	msp_1528	-0.00018001203540715107
1281	msp_1524	-0.00018001203540715107
1333	msp_1605	-0.00018001203540715107
1381	msp_1675	-0.0001800120354071511
1148	msp_1332	-0.0001800120354071511
656	msp_0724	-0.000180012035407158
1091	msp_1251	-0.00018070817157571023
841	msp_0942	-0.00018170065868571122
1287	msp_1530c	-0.00018471924648342242
1913	msp_2795	-0.000185261268779111
1729	msp_2380	-0.0001865563022603762
113	msp_0121	-0.00019206415471878708
83	msp_0088	-0.0001924457191036186
870	msp_0976	-0.00019444180007294716
1134	msp_1311	-0.00019520325413534246
410	msp_0445	-0.0001994135749599649
515	msp_0563	-0.00019983456902201605
1575	msp_1034	-0.0002066106302594074
964	msp_1093	-0.00020709844571896989
357	msp_0386	-0.00021205775534576711
450	msp_0489	-0.00021233744574602505
576	msp_0631	-0.00021516462471492018
1277	msp_1516	-0.0002154126636173904
346	msp_0374	-0.00021845926984572902
166	msp_0179	-0.0002219944564175482
793	msp_0881	-0.00022709975654119468
589	msp_0644	-0.00022806696033881896
1720	msp_2370	-0.00023047550228419902
45	msp_0048	-0.00023466816210362167
66	msp_0070	-0.00023841927471902292
561	msp_0616	-0.0002389067461939777
607	msp_0665	-0.00024170703443701514
1194	msp_1389	-0.0002439713213845925
919	msp_1038	-0.0002464139894345866
181	msp_0194	-0.0002471421787034046
1567	msp_0486	-0.00024836151208715914
1388	msp_1684	-0.00025208866459809463
1240	msp_1459	-0.00025304155319215644
338	msp_0365	-0.00025546858618025924
949	msp_1071	-0.0002564057990839889
251	msp_0269	-0.0002564057990839889
816	msp_0909	-0.0002564057990839889
810	msp_0902	-0.0002564057990839889
1247	msp_1467	-0.0002564057990839889
973	msp_1102	-0.0002564057990839889
1478	msp_1881	-0.0002564057990839889
1046	msp_1192	-0.0002564057990839889
977	msp_1107	-0.0002564057990839889
1216	msp_1422	-0.0002564057990839889
661	msp_0729	-0.0002564057990839889
473	msp_0513	-0.0002564057990839889
238	msp_0255	-0.0002564057990839889
885	msp_0993	-0.0002564057990839889
318	msp_0344	-0.0002564057990839889
556	msp_0611	-0.0002564057990839889
1397	msp_1699	-0.0002564057990839889
495	msp_0540	-0.0002564057990839889
484	msp_0528	-0.0002564057990839889
729	msp_0807	-0.0002564057990839889
492	msp_0537	-0.0002564057990839889
862	msp_0965	-0.0002564057990839889
545	msp_0597	-0.0002564057990839889
913	msp_1029	-0.0002564057990839889
727	msp_0804	-0.0002564057990839889
1071	msp_1225	-0.0002564057990839889
1248	msp_1468	-0.0002564057990839903
610	msp_0668	-0.0002564057990839903
25	msp_0027	-0.0002592632398346473
427	msp_0462	-0.00025960828318153105
1578	msp_1191c	-0.00026151513129048037
1723	msp_2373	-0.0002635613602339129
662	msp_0730	-0.00026819188033105397
796	msp_0885	-0.0002711899522092421
685	msp_0759	-0.0002734781397428893
1172	msp_1362	-0.0002737437095115479
430	msp_0465	-0.00028041801845907113
716	msp_0792	-0.0002804329960358962
643	msp_0706	-0.00028371486885670453
1527	msp_1971	-0.00028741932869331445
1165	msp_1355	-0.0002890728664720227
1536	msp_1994	-0.0002890728664720227
1359	msp_1649	-0.0002890728664720227
924	msp_1044	-0.0002890728664720227
1491	msp_1905	-0.0002890728664720227
1453	msp_1844	-0.0002890728664720227
1265	msp_1493	-0.0002890728664720227
1244	msp_1464	-0.00029013172435005406
1627	msp_2240	-0.00029201718491014334
690	msp_0764	-0.000294205167947555
648	msp_0712	-0.0002965276982613624
1815	msp_2532	-0.00029769567577693707
1573	msp_0974c	-0.0003021833349660508
627	msp_0688	-0.00030502092539986365
225	msp_0242	-0.0003056099526710251
171	msp_0184	-0.00031254900454885046
1560	msp_0166	-0.00031469778969921554
1163	msp_1353	-0.0003157904072579882
1089	msp_1248	-0.00031788958896143227
1168	msp_1358	-0.0003205219421382072
989	msp_1122	-0.0003254059818275785
148	msp_0159	-0.00032724563971456023
1197	msp_1396c	-0.0003295085455270834
719	msp_0795	-0.00032952573984170065
1180	msp_1372	-0.00033155309082718334
1230	msp_1444	-0.0003324012432610372
1841	msp_2580	-0.0003336233990954048
574	msp_0629	-0.00033652963751361044
1275	msp_1513	-0.0003367556638206071
366	msp_0396	-0.00033908262381248056
507	msp_0554	-0.0003422602857174082
1686	msp_2320	-0.0003428520999751363
371	msp_0401	-0.0003429161242816603
766	msp_0848	-0.00034499346056993856
1576	msp_1040c	-0.0003450593051547519
1680	msp_2310	-0.0003465277074925846
91	msp_0097	-0.0003468787914548753
1409	msp_1720	-0.0003474507693112782
631	msp_0692	-0.0003474507693112782
128	msp_0137	-0.0003474507693112782
1426	msp_1754	-0.00034789642025166056
132	msp_0141	-0.0003517449191715339
1435	msp_1776c	-0.00035242713864720363
1613	msp_2225	-0.0003534544651603422
190	msp_0204	-0.0003542624440530035
724	msp_0801	-0.00035478427921050614
997	msp_1131	-0.00035478427921050684
1104	msp_1269	-0.00035478427921050684
872	msp_0978	-0.00035478427921050684
197	msp_0211	-0.00035478427921050684
1452	msp_1840	-0.00035478427921050684
474	msp_0515	-0.00035478427921050684
399	msp_0433	-0.00035478427921050684
1299	msp_1549	-0.00035478427921050684
414	msp_0449	-0.00035664881898755935
888	msp_0998	-0.0003593313749687215
372	msp_0402	-0.0003593313749687215
403	msp_0437c	-0.0003606833570437723
1063	msp_1214	-0.00036099630996099295
1037	msp_1179	-0.00036638659341822917
565	msp_0620	-0.0003669786876394229
1045	msp_1189	-0.0003671528930061507
1349	msp_1632	-0.000369511344746257
482	msp_0526	-0.00037008508088789743
1257	msp_1481	-0.0003721103296966011
518	msp_0566	-0.00037420820230060986
1129	msp_1305	-0.0003754629559898593
1271	msp_1509	-0.00037759660258076215
153	msp_0164	-0.00037916407888070327
843	msp_0944	-0.00038228919187472223
29	msp_0032	-0.0003827955059687458
1931	msp_2843	-0.00038331467460314114
1058	msp_1206	-0.00039334867951027505
806	msp_0898	-0.00039559241619692003
842	msp_0943	-0.0003959507493915417
267	msp_0287	-0.0003966567986686936
776	msp_0860	-0.0003972836567864389
1279	msp_1520	-0.0004016312038035421
814	msp_0907	-0.0004027294366415113
904	msp_1017	-0.00040404656633581437
136	msp_0145	-0.00040518751763911077
657	msp_0725	-0.0004058050479414899
804	msp_0896	-0.00041100535822695844
1569	msp_0610	-0.0004125794042080754
738	msp_0817	-0.0004126458385287294
296	msp_0321	-0.00041408714203533667
1366	msp_1657	-0.00041408714203533667
1000	msp_1134	-0.00041408714203533667
1456	msp_1847	-0.00041408714203533667
1093	msp_1253	-0.00041408714203533667
1181	msp_1373	-0.00041408714203533667
74	msp_0078	-0.0004154682559987476
254	msp_0272	-0.0004154682559987476
1958	msp_2892	-0.00041680768110769655
928	msp_1048	-0.00042339790397419926
237	msp_0254	-0.0004236662513674999
1981	msp_2938	-0.00042845613856291116
1316	msp_1575	-0.00043240789875245125
1159	msp_1347c	-0.00043244072242830546
196	msp_0210	-0.0004372108994965044
1133	msp_1310	-0.0004401292000636272
615	msp_0673	-0.00044214026662127003
747	msp_0827	-0.00044513466900925107
193	msp_0207	-0.00044746823550980525
714	msp_0790	-0.00045076379637311423
1728	msp_2379	-0.00045365090929510226
1414	msp_1732	-0.0004572082356999861
1284	msp_1527	-0.00045921009841914397
1039	msp_1181	-0.0004593530710115894
1454	msp_1845	-0.0004605876091022227
324	msp_0350	-0.00046186955240400064
1108	msp_1275	-0.0004623118335749191
676	msp_0748	-0.00046243635452368465
169	msp_0182	-0.0004625520572056245
355	msp_0384	-0.0004632164161377334
1303	msp_1553	-0.00046552672700401023
1352	msp_1639	-0.0004669447353473746
645	msp_0709	-0.00046805460264600957
916	msp_1032	-0.0004686126389567776
1049	msp_1196	-0.0004689488510446639
1243	msp_1462	-0.0004704117081240957
348	msp_0376	-0.0004757270671680747
1568	msp_0603c	-0.00047580703444345305
1347	msp_1628	-0.0004808686790841801
686	msp_0760	-0.0004811042504278029
1120	msp_1291	-0.00048746708691359584
120	msp_0129	-0.0004894561947698427
1355	msp_1644	-0.000493124537467659
1432	msp_1772c	-0.0004976356669193447
984	msp_1115	-0.0004983132242937446
1090	msp_1250	-0.0004986939144434762
688	msp_0762	-0.0005105727847212897
336	msp_0363	-0.000511053609565868
650	msp_0716	-0.0005117825379261162
375	msp_0405	-0.0005149181170620373
845	msp_0946	-0.0005164661352540316
1616	msp_2228	-0.0005201526622483948
1032	msp_1172	-0.0005226442512910875
782	msp_0868	-0.0005234747041516895
1396	msp_1698	-0.0005234747041516895
875	msp_0981	-0.0005265983768432029
1517	msp_1944	-0.0005265983768432029
555	msp_0608	-0.0005265983768432029
1328	msp_1598	-0.0005265983768432029
1084	msp_1243	-0.0005265983768432029
1371	msp_1664	-0.0005265983768432029
710	msp_0784	-0.0005265983768432029
302	msp_0327	-0.0005265983768432029
264	msp_0282	-0.0005265983768432029
1502	msp_1925	-0.0005265983768432029
1224	msp_1438	-0.0005265983768432029
624	msp_0683	-0.0005265983768432029
1556	msp_2207	-0.0005265983768432029
940	msp_1061c	-0.0005265983768432029
1139	msp_1318	-0.0005265983768432029
438	msp_0473c	-0.0005297199446200822
223	msp_0240	-0.0005303144659946237
1831	msp_2559	-0.0005344897930566276
763	msp_0845	-0.0005345017799939395
731	msp_0809	-0.0005354225080816023
1231	msp_1447	-0.0005384967657396101
503	msp_0550	-0.0005399324226265216
606	msp_0663	-0.0005438873720065514
1056	msp_1204	-0.0005438873720065514
236	msp_0253	-0.0005438873720065514
960	msp_1088	-0.0005438873720065514
969	msp_1098	-0.0005442733611283361
1031	msp_1171	-0.0005479287453024214
280	msp_0302	-0.0005483316394830421
1403	msp_1712	-0.0005488258786013737
187	msp_0201	-0.0005497244761401586
809	msp_0901	-0.0005506533775426506
363	msp_0392	-0.000553813228793695
184	msp_0198	-0.0005540799100244563
629	msp_0690	-0.000556876425147398
671	msp_0741	-0.000556876425147398
1948	msp_2875	-0.000556876425147398
586	msp_0641	-0.0005573112106076734
441	msp_0476	-0.0005576891529885555
501	msp_0547	-0.0005597273826323914
510	msp_0558	-0.000561401730570158
1095	msp_1256	-0.0005623577021409434
68	msp_0072	-0.0005632022299799103
1298	msp_1548	-0.0005677527640847821
846	msp_0947	-0.0005712911181520518
215	msp_0232	-0.0005734477169930835
1204	msp_1404	-0.0005784794666522717
70	msp_0074	-0.0005848167281397565
772	msp_0855	-0.0005870920215132263
1740	msp_2395	-0.0005872786375510796
73	msp_0077	-0.0005899596749250519
367	msp_0397	-0.0005900880952310311
1171	msp_1361	-0.0005915362232120097
1330	msp_1600	-0.0005915362232120097
498	msp_0543c	-0.0005915362232120097
1086	msp_1245	-0.0005915362232120097
1588	msp_1783	-0.0005923511540113358
272	msp_0292	-0.000592404610676722
1297	msp_1545	-0.0005930500351553411
655	msp_0723	-0.0005940776983485634
101	msp_0108	-0.000594528099905344
226	msp_0243	-0.000596031399116071
884	msp_0992	-0.0005964738381899735
119	msp_0128	-0.0005966466294302481
1825	msp_2551	-0.0005984461219377904
299	msp_0324	-0.0005984531858905282
1211	msp_1413	-0.0006003428978683434
170	msp_0183	-0.000600629587021896
207	msp_0223	-0.000603097508685994
178	msp_0191	-0.0006043663260656713
465	msp_0505	-0.0006053855571368514
33	msp_0036	-0.0006056341354710263
1014	msp_1150	-0.0006063902464774614
409	msp_0444	-0.0006075056776981557
275	msp_0297	-0.0006087084474476053
1433	msp_1773	-0.0006092652462352525
1365	msp_1656	-0.000612645671796563
488	msp_0533	-0.0006158359466948048
1826	msp_2552	-0.0006162697480728665
1694	msp_2334	-0.0006162697480728665
1788	msp_2481	-0.0006162697480728665
1642	msp_2259	-0.0006162697480728665
1852	msp_2598	-0.0006162697480728665
1137	msp_1315	-0.0006176960506189773
1829	msp_2556	-0.0006218766474957525
1921	msp_2826	-0.0006226062056756453
1773	msp_2448	-0.0006230160387515617
934	msp_1054	-0.0006291049426691143
80	msp_0085	-0.0006304992421717274
1816	msp_2533	-0.0006325880394012485
1053	msp_1201	-0.0006332755287790484
861	msp_0964	-0.0006374774649202022
276	msp_0298	-0.0006395902710404138
406	msp_0441	-0.0006401141242211659
1073	msp_1228	-0.0006439552150176818
449	msp_0488	-0.000646695096216267
1935	msp_2848	-0.000647967843815628
481	msp_0525	-0.0006495992868796036
1428	msp_1763	-0.0006512190333547254
61	msp_0065	-0.0006520289368739996
308	msp_0334	-0.0006534763262657065
1378	msp_1672	-0.0006561125999798024
17	msp_0018	-0.0006562208871230239
1012	msp_1147	-0.0006607359921090195
281	msp_0303	-0.0006611765380603721
811	msp_0903	-0.0006635980433455865
1099	msp_1261	-0.0006643663975114191
1210	msp_1412	-0.0006655234278033171
141	msp_0151	-0.0006663822875628855
1038	msp_1180	-0.0006693429949758211
27	msp_0029	-0.0006704558541610861
1350	msp_1634	-0.0006722353172139899
162	msp_0175	-0.0006746807871065167
1574	msp_1028c	-0.0006765744331216189
65	msp_0069	-0.0006778856791346871
596	msp_0652	-0.0006805929465301706
1778	msp_2455	-0.0006806707147028227
1157	msp_1343	-0.0006812691039836281
1596	msp_1801	-0.0006851308876768877
1066	msp_1218	-0.000690028158243405
182	msp_0195	-0.0006903836307143422
1626	msp_2239	-0.0006918243438807172
829	msp_0926	-0.0006920339701324545
965	msp_1094	-0.0006939857720580715
389	msp_0422	-0.0006946677933901463
1112	msp_1282	-0.000696333463666051
998	msp_1132	-0.0006966651020156663
1289	msp_1533	-0.000698770605360088
920	msp_1039	-0.0007036384668147518
1920	msp_2824	-0.0007047410515853311
1648	msp_2266	-0.0007047410515853318
734	msp_0812	-0.0007047410515853318
208	msp_0224	-0.0007060172189031202
81	msp_0086	-0.0007062037736037323
614	msp_0672	-0.000706327485825507
309	msp_0335	-0.0007071091333305627
1531	msp_1982	-0.0007079998873627815
730	msp_0808	-0.0007082414991285421
1405	msp_1714	-0.0007082544427940165
455	msp_0494	-0.000710403755386584
522	msp_0570	-0.0007123958921489276
1628	msp_2243	-0.0007163888453012415
46	msp_0049	-0.0007232788454754628
1260	msp_1484	-0.0007292178734856664
815	msp_0908	-0.000731272211746038
1040	msp_1182	-0.0007322173185645793
770	msp_0853c	-0.00073739270153241
774	msp_0858	-0.0007377371540149186
860	msp_0963c	-0.000738204803763424
931	msp_1051	-0.0007386366545448979
149	msp_0160	-0.0007390772174461162
514	msp_0562	-0.0007391668078731428
212	msp_0228	-0.0007392209872894029
598	msp_0654	-0.0007400181397936
386	msp_0418	-0.0007422178736872616
1300	msp_1550	-0.0007492914984340708
147	msp_0158	-0.0007497531065178925
1193	msp_1388	-0.0007503575716422705
823	msp_0917	-0.0007519050262863229
1738	msp_2393	-0.0007520671546927806
255	msp_0273	-0.000752669043933922
4	msp_0005	-0.00075279430152229
418	msp_0453	-0.0007541068915169178
220	msp_0237	-0.0007563300620406408
1114	msp_1284	-0.0007571702979393026
817	msp_0910	-0.0007596940946427641
487	msp_0532	-0.0007607744934881997
392	msp_0425	-0.0007634181915220065
706	msp_0780	-0.0007650239088659494
1551	msp_2142	-0.0007653595342490406
836	msp_0933	-0.0007653595342490412
1897	msp_2705	-0.0007653595342490412
1477	msp_1879	-0.0007653595342490412
189	msp_0203	-0.0007688734541194429
1847	msp_2589	-0.000770148831326202
173	msp_0186	-0.0007713629705682122
401	msp_0435	-0.000773114336037989
952	msp_1076	-0.0007742202497727374
1170	msp_1360	-0.0007749851795071025
894	msp_1006	-0.0007821035679715583
644	msp_0707	-0.000784225413884465
1294	msp_1541	-0.0007867274738545192
830	msp_0927	-0.0007870468844900753
866	msp_0970	-0.0007885826712513694
186	msp_0200	-0.0007900022457264404
567	msp_0622	-0.0007930226288769001
798	msp_0887	-0.0007938606241436826
1884	msp_2671	-0.0007955093185443931
156	msp_0169	-0.0007959432282686703
1391	msp_1689	-0.0008028061519227151
1444	msp_1816	-0.0008035792396546013
1620	msp_2233	-0.0008062811309220379
535	msp_0584	-0.0008091040902029353
1597	msp_1802	-0.0008095000616962627
760	msp_0842	-0.0008182344404370173
26	msp_0028	-0.0008182906081829779
1214	msp_1420	-0.0008219188116085399
1550	msp_2133	-0.0008241773771360045
1539	msp_2006	-0.0008241773771360045
647	msp_0711c	-0.0008241773771360045
1102	msp_1265	-0.0008254761325595756
1982	msp_2940	-0.0008260232759134476
287	msp_0309	-0.0008273128296665055
266	msp_0286	-0.0008288487302505746
531	msp_0579	-0.0008290744549610059
1661	msp_2282	-0.0008343156866975651
1042	msp_1185	-0.0008350404848587045
1370	msp_1662	-0.000836158504690115
477	msp_0518	-0.0008367819905907352
715	msp_0791	-0.000836892166515899
1612	msp_2224	-0.0008371687554142968
491	msp_0536	-0.0008387816303188206
537	msp_0586	-0.0008392314933726285
246	msp_0263	-0.0008440702536837464
1864	msp_2625	-0.0008455193082246223
1844	msp_2586	-0.000845519308224623
1711	msp_2358	-0.000845519308224623
64	msp_0068	-0.0008460466207453899
1985	msp_2943	-0.0008468007754706343
230	msp_0247	-0.0008471049338198619
1097	msp_1258	-0.0008479636306320846
1950	msp_2882	-0.0008481477479234071
157	msp_0170	-0.0008552547382473784
744	msp_0823	-0.0008613186678169976
327	msp_0354	-0.0008618287784786951
608	msp_0666	-0.0008630236784501658
558	msp_0613	-0.0008635256551891185
569	msp_0624	-0.0008655455367014177
929	msp_1049	-0.0008678675046020321
1094	msp_1254	-0.0008703493510015387
379	msp_0410	-0.0008715193951368181
415	msp_0450	-0.0008718170030520187
761	msp_0843	-0.000874584262994026
1704	msp_2347	-0.0008755706590522422
1763	msp_2430	-0.0008755706590522422
1895	msp_2698	-0.0008755706590522422
1902	msp_2723	-0.0008755706590522422
1881	msp_2665	-0.0008755706590522422
1827	msp_2554	-0.0008755706590522422
1595	msp_1794	-0.0008755706590522422
1843	msp_2584	-0.0008755706590522422
1833	msp_2562	-0.0008755706590522422
426	msp_0461	-0.0008787667882802294
1251	msp_1472c	-0.0008802691444615506
578	msp_0633	-0.0008808864209966454
145	msp_0156	-0.0008817040930097909
1121	msp_1292	-0.0008821823059002805
234	msp_0251	-0.0008856772913136967
912	msp_1027	-0.0008866307982014588
204	msp_0220	-0.0008899808302951935
1798	msp_2499	-0.0008909935108646344
1670	msp_2294	-0.0008936993331201115
105	msp_0112	-0.0008969831155349289
1717	msp_2365	-0.0008978078777119049
692	msp_0766	-0.0008992414745617061
1215	msp_1421	-0.000899788152412686
538	msp_0587	-0.0008997881524126867
1497	msp_1917	-0.0009015682251998061
1021	msp_1160	-0.0009018983003181227
174	msp_0187	-0.0009021540099313873
1377	msp_1671c	-0.000902245528531438
1953	msp_2885	-0.0009028813800901741
1202	msp_1402	-0.0009083017514238443
112	msp_0120	-0.0009091677730374525
579	msp_0634	-0.0009175800974152222
1928	msp_2838	-0.0009178975017269105
974	msp_1103	-0.0009183737850556826
1223	msp_1437	-0.0009229801300168802
1904	msp_2727	-0.0009236072967576067
877	msp_0983	-0.0009240622679218195
1563	msp_0295	-0.0009269323728436858
1326	msp_1592	-0.000928958396888969
1296	msp_1543	-0.0009299567240113797
758	msp_0840	-0.0009306038915834907
1593	msp_1790	-0.0009306570856875812
405	msp_0440	-0.0009306769039839842
360	msp_0389	-0.0009309704488967535
1519	msp_1946	-0.0009317143656498186
312	msp_0338	-0.0009357562997390307
1564	msp_0313	-0.0009456125117994229
1632	msp_2247	-0.0009486170075470245
1191	msp_1385	-0.0009487697662041105
876	msp_0982	-0.0009490547997049985
188	msp_0202	-0.0009499972823596813
1677	msp_2305	-0.0009517860059557666
380	msp_0411	-0.0009539280167665895
1603	msp_2214	-0.0009548785801354594
6	msp_0007	-0.0009562591442718081
56	msp_0060	-0.0009599244348690849
1324	msp_1589	-0.0009599502858582959
834	msp_0931	-0.0009604580239691589
993	msp_1126	-0.0009619010903911786
175	msp_0188	-0.0009624218104160956
404	msp_0439	-0.0009629626245570408
199	msp_0214	-0.000966581982732754
1379	msp_1673	-0.0009678262748772946
980	msp_1111	-0.0009687773859562578
1131	msp_1308	-0.0009722976813969915
1724	msp_2375	-0.0009736945685869578
612	msp_0670	-0.0009757646579566761
548	msp_0600c	-0.0009767223112304056
630	msp_0691	-0.0009769166253461073
1652	msp_2270	-0.000981119880047498
595	msp_0651	-0.0009815055407936732
1007	msp_1142	-0.0009815055407936732
838	msp_0938	-0.0009815055407936732
1072	msp_1227c	-0.0009815055407936732
461	msp_0501	-0.0009815055407936732
339	msp_0366	-0.0009815055407936732
247	msp_0264	-0.0009815055407936732
313	msp_0339	-0.0009815055407936732
603	msp_0659	-0.0009815055407936739
971	msp_1100	-0.000986902460780242
489	msp_0534	-0.0009908477645704653
111	msp_0119	-0.0009915174231311349
440	msp_0475	-0.0009920578168674638
751	msp_0831	-0.0009948583712663783
1312	msp_1568	-0.0009957787705617864
1838	msp_2568	-0.0009968681239859356
